"","id","und1","und2","pivot","flip","cega.start","entry.level","entry.risk","entry.sd","entry.fast.signal","entry.slow.signal","start.date","end.date","exp.n","past.n","cega","realized","implied","cor.mark","pnl"
"513","GBPUSD/AUDUSD","GBPUSD","AUDUSD","GBPAUD",FALSE,2.7415383455093,0.55044276549909,2.22286892879133,0.15,1.68371224148674,0.964434696923983,2011-06-15,2011-09-15,66,65,0.0415384597804439,0.580550307797832,0.526507326367091,0.57891264169387,0.0780512572798931
"522","CHFCAD/USDCAD","CADCHF","USDCAD","USDCHF",TRUE,1.46135496933296,0.406636571108264,1.18488240756726,0.15,1.60381980410299,2.25393506301998,2011-06-15,2011-09-15,66,65,0.0221417419595902,0.38569129048844,0.134041376855611,0.37806553552987,-0.0417524248214752
"313","CHFUSD/CADUSD","USDCHF","USDCAD","CADCHF",FALSE,-1.08301689729894,0.21575914615402,-1.01539777435376,0.173449360507618,-1.48550961543528,-1.41801360683368,2011-06-27,2011-09-27,66,65,-0.0164093469287718,0.0435500406792256,0.573661994642324,0.0596140392841679,0.169107789170598
"323","CHFAUD/CADAUD","AUDCHF","AUDCAD","CADCHF",FALSE,-0.172113250441206,0.358297470247914,-0.16322533526057,0.175446614050908,-1.50707811041629,-0.689707179993674,2011-06-27,2011-09-27,66,65,-0.00260777652183645,0.41318793765242,0.534833303034799,0.416874160845825,-0.0100818246188953
"3112","CHFUSD/CADUSD","USDCHF","USDCAD","CADCHF",FALSE,-0.0343172612811986,0.114991421660098,-0.032607049086365,0.175780463118788,-1.56267159494507,-1.07180359282455,2011-07-01,2011-10-01,65,65,0,0.0678435031666554,0.625078257843579,0.0764163455463004,0.00132379096593932
"3211","USDGBP/CADGBP","GBPUSD","GBPCAD","USDCAD",FALSE,-1.46529635098882,0.517692206032973,-1.18807812242337,0.15,-1.7242185247314,-1.09388893600734,2011-07-01,2011-10-01,65,65,0,0.233304358204247,0.364483079884108,0.235322492383937,0.413755311039692
"333","CHFGBP/CADGBP","GBPCHF","GBPCAD","CADCHF",FALSE,-0.0350325829964289,0.176106806916803,-0.0322054155015035,0.170070299080872,-2.27369899597307,-1.25136530240519,2011-07-01,2011-10-01,65,65,0,0.000550123249250692,0.370225532525469,0.00623743723811558,0.0059509627918197
"342","JPYCAD/USDCAD","CADJPY","USDCAD","USDJPY",TRUE,1.59294298874431,0.677332777943871,1.29157539627917,0.15,1.77953803947897,1.96378130404885,2011-07-01,2011-10-01,65,65,0,0.767656771761096,0.7441562112033,0.767295224675591,0.143305048771578
"352","USDCAD/GBPCAD","USDCAD","GBPCAD","GBPUSD",FALSE,1.56816764094609,0.455411708137997,1.27148727644277,0.15,1.77226662387902,1.76028381229794,2011-07-01,2011-10-01,65,65,0,0.654739918136891,0.563945408619367,0.653343079528929,0.310389571743342
"3311","CHFUSD/CADUSD","USDCHF","USDCAD","CADCHF",FALSE,-0.0159452087808798,0.0649424299707852,-0.0154326553742934,0.179053236836121,-1.59717972071281,-0.907726385127496,2011-07-07,2011-10-07,66,65,-0.000241594072437573,0.0879104710872786,0.590665487112353,0.103145471572887,-0.00060915547441015
"3411","CHFUSD/EURUSD","USDCHF","EURUSD","EURCHF",TRUE,-1.18700492040028,0.434666457749967,-1.01456417448427,0.158124342244762,-1.54848439295852,-0.362654563140404,2011-07-07,2011-10-07,66,65,-0.0179849230363679,0.232778140381071,0.833019051135331,0.250967258888776,0.218051852921823
"3512","CHFUSD/AUDUSD","USDCHF","AUDUSD","AUDCHF",TRUE,-1.27785259921612,0.324502820793166,-1.14222937957317,0.165365266190063,-1.65795254732822,-0.940294232777029,2011-07-07,2011-10-07,66,65,-0.0193614030184261,0.0599246741595059,0.648176945688915,0.077750500569488,0.315313093760435
"363","CHFGBP/EURGBP","GBPCHF","EURGBP","EURCHF",TRUE,-1.20732263934626,0.352721544600663,-1.21899296546832,0.186788262940014,-1.79479335311918,-0.419316375970415,2011-07-07,2011-10-07,66,65,-0.0182927672628221,0.121590301063815,0.65825989956275,0.137853016169843,0.259415638857543
"372","JPYCAD/USDCAD","CADJPY","USDCAD","USDJPY",TRUE,0.251982300559697,0.665765742859564,0.204309973426781,0.15,2.03004469472815,2.26797688617532,2011-07-07,2011-10-07,66,65,0.00381791364484389,0.778902783870528,0.77166155044548,0.778683352554618,0.0284532390646615
"382","USDCAD/GBPCAD","USDCAD","GBPCAD","GBPUSD",FALSE,0.11961955209067,0.469038291293126,0.0969888260194622,0.15,1.90431784786554,1.77336793020032,2011-07-07,2011-10-07,66,65,0.00181241745591924,0.664936333636402,0.556794249542273,0.661659300785065,0.0230412388786785
"3321","CHFGBP/AUDGBP","GBPCHF","GBPAUD","AUDCHF",FALSE,-0.843204897438825,0.206312646160252,-1.00690129061141,0.220915152804394,-1.45795207249635,-0.623359448205351,2011-07-13,2011-10-13,66,65,-0.0127758317793761,-0.0686432232092549,0.354269751959077,-0.0558276785071843,0.221038005575786
"3421","CHFGBP/EURGBP","GBPCHF","EURGBP","EURCHF",TRUE,-0.0190582680467147,0.221651797800272,-0.0198830890404911,0.193006597633878,-1.84889367863752,-0.0999599732822361,2011-07-13,2011-10-13,66,65,-0.000288761637071434,0.215812027864001,0.576235457430765,0.226733949972085,-9.68570183446076e-05
"3521","JPYGBP/EURGBP","GBPJPY","EURGBP","EURJPY",TRUE,-1.80001088838824,0.126387984091514,-1.48219116181138,0.152335392360117,-2.13986613492008,-0.950805933661803,2011-07-13,2011-10-13,66,65,-0.0272728922483067,0.160086754055441,0.0912306098269464,0.158000204230335,-0.056902340456004
"3611","JPYCAD/EURCAD","CADJPY","EURCAD","EURJPY",TRUE,-1.28562165680764,0.233902025945536,-1.04239593795214,0.15,-1.59847673918543,-0.348176754987731,2011-07-13,2011-10-13,66,65,-0.019479116012237,0.456283940163608,0.342073631613468,0.452823021722695,-0.281449573301011
"3621","CHFGBP/AUDGBP","GBPCHF","GBPAUD","AUDCHF",FALSE,-0.214805917623842,0.187851963892956,-0.257626716058387,0.221879094384463,-1.79637396844149,-0.775608132514114,2011-07-19,2011-10-19,66,65,-0.00325463511551275,-0.0402982624639576,0.304700698397666,-0.0298437484984539,0.0467623272630126
"3711","JPYCHF/USDCHF","CHFJPY","USDCHF","USDJPY",TRUE,1.27032187126417,0.623716879093404,1.02999070643041,0.15,1.48607637121332,1.30160850128491,2011-07-25,2011-10-25,66,65,0.0192473010797602,0.955654316330596,0.81612399745854,0.951426124849625,0.416296222299612
"3812","USDGBP/JPYGBP","GBPUSD","GBPJPY","USDJPY",FALSE,1.60766524530977,0.560089917590356,1.30351236106197,0.15,1.77863716963979,2.13692326820429,2011-07-25,2011-10-25,66,65,0.0243585643228753,0.684204019364514,0.695816295536225,0.684555906521232,0.20009964462728
"393","JPYCAD/USDCAD","CADJPY","USDCAD","USDJPY",TRUE,0.00651451022704458,0.639105776448623,0.00528203531922533,0.15,1.99057423109128,2.73530950818334,2011-07-25,2011-10-25,66,65,9.87047004097662e-05,0.827748754159905,0.76763940491947,0.825927258728376,0.00121705045694308
"3912","JPYUSD/CADUSD","USDJPY","USDCAD","CADJPY",FALSE,-0.94212479507828,0.187409497067854,-1.00836547758133,0.198007328038793,-1.30404898520938,-2.33963090566881,2011-07-29,2011-10-29,65,65,0,0.148261024179745,0.0781833716570851,0.147182906448627,0.037898468443837
"404","JPYCHF/USDCHF","CHFJPY","USDCHF","USDJPY",TRUE,0.032966450093987,0.571420137920057,0.0267295541302597,0.15,1.9051117049552,2.07607653853982,2011-07-29,2011-10-29,65,65,0,0.960292615159558,0.764715665050392,0.957283739004033,0.012720553148221
"413","USDJPY/CHFJPY","USDJPY","CHFJPY","USDCHF",FALSE,-1.29979289426983,0.292583630534691,-1.18864759880379,0.169180649277384,-1.73771941784206,-0.739962750262679,2011-07-29,2011-10-29,65,65,0,0.0881748835915742,0.416174452854398,0.0932210308110022,0.259130090504012
"423","CHFJPY/CADJPY","CHFJPY","CADJPY","CADCHF",FALSE,-0.269734723057284,0.217708798860067,-0.256073490819248,0.175630320281383,-1.53623245651426,-0.225495156778921,2011-07-29,2011-10-29,65,65,0,0.203512374420665,0.671486761340512,0.210711980373278,0.00188728489681596
"432","USDGBP/JPYGBP","GBPUSD","GBPJPY","USDJPY",FALSE,0.0286779101677819,0.462312990956606,0.0232523595954989,0.15,2.07628336081041,3.47941899300576,2011-07-29,2011-10-29,65,65,0,0.707881172865494,0.631202299113518,0.706701497884695,0.00700855164772208
"4422","USDAUD/JPYAUD","AUDUSD","AUDJPY","USDJPY",FALSE,0.0967185910814848,0.677947566587645,0.0784204792552579,0.15,1.43163966547474,2.24964023914496,2011-07-29,2011-10-29,65,65,0,0.922132591083111,0.810392080962307,0.920413506312022,0.02345096407539
"4512","JPYCAD/USDCAD","CADJPY","USDCAD","USDJPY",TRUE,0.0455434658850888,0.5683172949593,0.0369271345014233,0.15,2.65082683540633,4.02231118772155,2011-07-29,2011-10-29,65,65,0,0.851856509854911,0.717355212097305,0.849787259120178,0.0128191177104381
"4612","CHFUSD/JPYUSD","USDCHF","USDJPY","CHFJPY",FALSE,-1.5014042056015,0.566507632414735,-1.3780767917219,0.169803844639169,-2.13145245493143,-1.8490005377208,2011-08-04,2011-11-04,66,65,-0.0227485485697197,0.298750689097564,0.250079701729018,0.297275810692457,0.404225789415584
"4712","CHFUSD/GBPUSD","USDCHF","GBPUSD","GBPCHF",TRUE,-0.266061421752895,0.392912695509642,-0.215725477096942,0.15,-2.19220023439658,-2.01222180080477,2011-08-04,2011-11-04,66,65,-0.00403123366292265,0.311718528625504,0.657726320477076,0.322203613227067,0.0188129589629445
"4812","CHFUSD/EURUSD","USDCHF","EURUSD","EURCHF",TRUE,-0.145465880209101,0.300886925844494,-0.13754351057126,0.174924521263036,-1.69125262681284,-0.643979818255549,2011-08-04,2011-11-04,66,65,-0.00220402848801668,0.432896673879278,0.812587646766992,0.444402460936481,-0.020876613635836
"494","CHFUSD/AUDUSD","USDCHF","AUDUSD","AUDCHF",TRUE,-0.614667508964744,0.23855830899465,-0.57369556509864,0.172668439433222,-2.72669532741981,-2.17789836964077,2011-08-04,2011-11-04,66,65,-0.00931314407522339,0.305765090279788,0.647029519804089,0.316106436629009,-0.0476663144378918
"504","USDJPY/CHFJPY","USDJPY","CHFJPY","USDCHF",FALSE,2.24470345304175,0.181558744657069,2.07594544439002,0.171091600848983,1.67319484559131,1.87472415980911,2011-08-04,2011-11-04,66,65,0.0340106583794205,0.0211980495067306,0.36929962641486,0.0317465821403103,-0.336283878509021
"514","CHFJPY/AUDJPY","CHFJPY","AUDJPY","AUDCHF",FALSE,-1.20028163650124,0.162543135126388,-1.0183982400867,0.156966222498601,-2.21487255411661,-0.699299613988873,2011-08-04,2011-11-04,66,65,-0.018186085401534,0.281399753997929,0.693914860276835,0.293900211763957,-0.15766548691256
"523","USDGBP/CHFGBP","GBPUSD","GBPCHF","USDCHF",FALSE,2.52086703211504,0.258766631244767,2.04394624225544,0.15,1.77118072741665,2.35896308587556,2011-08-04,2011-11-04,66,65,0.038194955032046,0.0146916020089139,-0.0361626142316093,0.0131505651531405,-0.61916544356817
"532","CHFGBP/JPYGBP","GBPCHF","GBPJPY","CHFJPY",FALSE,-2.12418920901136,0.53878619331408,-1.72231557487408,0.15,-2.71097681410947,-1.63185378140157,2011-08-04,2011-11-04,66,65,-0.0321846849850206,0.218901123275963,0.208876074174582,0.218597333909255,0.680141719993386
"542","CHFGBP/AUDGBP","GBPCHF","GBPAUD","AUDCHF",FALSE,-0.000938774696988833,0.0554489003851979,-0.00114880857168673,0.226390407031361,-1.76594070204056,-1.07661539183999,2011-08-04,2011-11-04,66,65,-1.42238590452853e-05,0.103801068478045,0.389857007651424,0.112469430271177,-5.35294306658529e-05
"552","USDAUD/CHFAUD","AUDUSD","AUDCHF","USDCHF",FALSE,1.14041346332549,0.605597103521171,0.924659564858502,0.15,1.54601738992736,1.32636312086027,2011-08-04,2011-11-04,66,65,0.0172789918685679,0.385836677870655,0.511273524701274,0.38963779444128,-0.246282903605177
"562","CHFCAD/JPYCAD","CADCHF","CADJPY","CHFJPY",FALSE,-1.10951608119829,0.668435432728708,-0.899607633404021,0.15,-1.4654695386007,-1.31310909885969,2011-08-04,2011-11-04,66,65,-0.0168108497151256,0.347894599001124,0.329426169895344,0.347334949634282,0.356266149673806
"571","CHFCAD/USDCAD","CADCHF","USDCAD","USDCHF",TRUE,0.0272536976476121,0.51189030103961,0.022097592687253,0.15,1.64562202086834,2.18928281089417,2011-08-04,2011-11-04,66,65,0.000412934812842607,0.231133506371078,0.199032503680578,0.23016074871379,-0.007678172037485
"5312","CHFUSD/GBPUSD","USDCHF","GBPUSD","GBPCHF",TRUE,-1.3592579443561,0.528601965250589,-1.10210103596441,0.15,-3.29289899891831,-3.90720396198899,2011-08-10,2011-11-10,66,65,-0.0205948173387288,0.365585842855102,0.657346797583365,0.374427083907473,0.20956343228579
"5412","USDJPY/EURJPY","USDJPY","EURJPY","EURUSD",FALSE,-1.3276442532527,0.539356258554645,-1.07646831344814,0.15,-1.5597868162873,-1.20357114703892,2011-08-10,2011-11-10,66,65,-0.0201158220189803,0.335955123024972,0.44352644995091,0.339214860204545,0.26571657735747
"5512","USDJPY/AUDJPY","USDJPY","AUDJPY","AUDUSD",FALSE,-1.55022885873352,0.590765156899823,-1.25694231789204,0.15,-1.76807927711588,-1.60216409985681,2011-08-10,2011-11-10,66,65,-0.023488316041417,0.309057384943635,0.396365613823304,0.31170308884908,0.43261007127012
"5611","USDJPY/CADJPY","USDJPY","CADJPY","USDCAD",FALSE,-1.8804314495044,0.644210127891873,-1.52467414824681,0.15,-2.2109164414746,-0.855105123647662,2011-08-10,2011-11-10,66,65,-0.0284913855985515,0.475375775896574,0.553651032462467,0.477747753368268,0.313021084213367
"5711","CHFJPY/GBPJPY","CHFJPY","GBPJPY","GBPCHF",FALSE,-0.832538806571009,0.389661454547586,-0.804039430941497,0.1786671006206,-1.80804847520496,-1.49726703841285,2011-08-10,2011-11-10,66,65,-0.012614224341985,0.33406889202598,0.679313838065594,0.344530860087787,0.0375729712514013
"581","GBPJPY/AUDJPY","GBPJPY","AUDJPY","GBPAUD",FALSE,-1.69663279035678,0.757155267523525,-1.37564820839739,0.15,-1.88745240640148,-2.04063880144922,2011-08-10,2011-11-10,66,65,-0.0257065574296481,0.746272933363974,0.702594979771551,0.744949359012688,0.0207089446155809
"591","USDGBP/CHFGBP","GBPUSD","GBPCHF","USDCHF",FALSE,1.38299646233753,0.0380029162056762,1.12134848297638,0.15,2.88335682448829,4.61806467090834,2011-08-10,2011-11-10,66,65,0.020954491853599,-0.0337563246270631,-0.0616241106170669,-0.0346008029903966,-0.100410686800716
"602","CHFGBP/EURGBP","GBPCHF","EURGBP","EURCHF",TRUE,2.62897229049881,-0.401034624844494,3.15130676714801,0.221756522131988,2.42482093853349,3.40054798281654,2011-08-10,2011-11-10,66,65,0.0398329134924062,0.271147363214066,0.572607139787635,0.28028250795872,1.79116386318175
"612","AUDGBP/CADGBP","GBPAUD","GBPCAD","AUDCAD",FALSE,3.60105831635264,0.555239306353524,2.91977701325889,0.15,2.06798620320263,1.46363553069158,2011-08-10,2011-11-10,66,65,0.0545614896417066,0.670234489905738,0.633784356574243,0.669129940410845,0.41012681492679
"62","CHFEUR/GBPEUR","EURCHF","EURGBP","GBPCHF",FALSE,-0.997875937034043,0.736415129914496,-1.16333287945839,0.215674689320082,-2.48401863431665,-2.44764885991531,2011-08-10,2011-11-10,66,65,-0.0151193323793037,0.126111252447879,0.27218023117189,0.130537585136485,0.604590622723244
"63","GBPEUR/AUDEUR","EURGBP","EURAUD","GBPAUD",FALSE,-1.46951548030196,0.389085824147826,-1.19149903808267,0.15,-1.77284120865442,-0.654699687092556,2011-08-10,2011-11-10,66,65,-0.0222653860651812,0.196611141071616,0.321725778986232,0.200402493735695,0.277273074915557
"64","CHFAUD/EURAUD","AUDCHF","EURAUD","EURCHF",TRUE,1.21246802729005,0.26581933651895,1.17107631894628,0.178684397550084,1.59043353073926,1.87690193790539,2011-08-10,2011-11-10,66,65,0.0183707276862129,0.473198563001042,0.704050980954554,0.480194090817815,0.259922535445534
"65","CHFCAD/GBPCAD","CADCHF","GBPCAD","GBPCHF",TRUE,-0.881588117731137,0.496565737721905,-0.71480117653876,0.15,-1.66844616693624,-1.22766475191783,2011-08-10,2011-11-10,66,65,-0.013357395723199,0.385762065468986,0.497098709730364,0.389135903173876,0.0947088656273647
"66","GBPCAD/AUDCAD","GBPCAD","AUDCAD","GBPAUD",FALSE,-2.41873234952887,0.316190619806933,-2.26222668047716,0.17302945320502,-1.6371569548672,-0.899034158987766,2011-08-10,2011-11-10,66,65,-0.0366474598413464,0.210293454053672,0.250434141437394,0.211509838519845,0.253194792073035
"661","CHFUSD/EURUSD","USDCHF","EURUSD","EURCHF",TRUE,-0.0132733840379111,0.373443301135158,-0.0133220054491643,0.185677669014634,-1.62073590125485,-1.43300241037269,2011-08-16,2011-11-16,66,65,-0.00020111187936229,0.541242168242622,0.803966557706814,0.5492035133779,-0.00233293279568269
"67","CADUSD/EURUSD","USDCAD","EURUSD","EURCAD",TRUE,1.33726966895467,0.575237009396141,1.08427270455784,0.15,1.54799353474206,1.42881434024974,2011-08-16,2011-11-16,66,65,0.0202616616508283,0.731175162730746,0.68828283594714,0.729875395252455,0.206793223061758
"68","USDJPY/EURJPY","USDJPY","EURJPY","EURUSD",FALSE,-0.032081600961387,0.543229977257668,-0.0260121088876111,0.15,-1.58929365809822,-1.26616922613439,2011-08-16,2011-11-16,66,65,-0.000486084863051318,0.30134869884311,0.388825639816267,0.303999515236236,0.00767489622037982
"69","USDJPY/CADJPY","USDJPY","CADJPY","USDCAD",FALSE,-0.435677941158452,0.679875886025983,-0.353252384723069,0.15,-2.62386504224015,-1.58283940593436,2011-08-16,2011-11-16,66,65,-0.0066011809266432,0.45634038269653,0.553443096695692,0.459282889181353,0.0961075026992411
"70","CHFJPY/EURJPY","CHFJPY","EURJPY","EURCHF",FALSE,-1.4510212990963,0.387248496938465,-1.43360482363726,0.182779461981759,-1.97703026205573,-1.58308596652597,2011-08-16,2011-11-16,66,65,-0.0219851711984287,0.500030964846491,0.814039715708296,0.509546381539273,-0.177456835390194
"71","USDGBP/CADGBP","GBPUSD","GBPCAD","USDCAD",FALSE,-0.0857297102914733,0.4122937062676,-0.0695105759120054,0.15,-1.79124770181721,-1.37936758393933,2011-08-16,2011-11-16,66,65,-0.00129893500441626,0.0773191509100646,0.27339498440782,0.083260842834239,0.028207892058516
"72","USDGBP/EURGBP","GBPUSD","EURGBP","EURUSD",TRUE,-1.103652465792,0.115989477706258,-1.17471051067546,0.196911121218768,-1.65095629059494,-1.16623661324599,2011-08-16,2011-11-16,66,65,-0.0167220070574545,-0.0705696402465686,-0.1485583015655,-0.072932933013809,0.20850468443457
"73","JPYCHF/EURCHF","CHFJPY","EURCHF","EURJPY",TRUE,0.769394945020097,0.526810939991843,1.0136635179725,0.243734056271989,1.3933587060251,1.23513605272621,2011-08-22,2011-11-22,66,65,0.0116574991669712,0.81846622175548,0.2999968922843,0.802755029953323,0.212309987924534
"74","USDJPY/CADJPY","USDJPY","CADJPY","USDCAD",FALSE,-0.150557276003812,0.695516705314869,-0.122073467030118,0.15,-2.79567074117616,-1.91144379128094,2011-08-22,2011-11-22,66,65,-0.00228117084854261,0.457869148231065,0.552005838265754,0.460721775201813,0.0353500850973272
"75","CHFJPY/EURJPY","CHFJPY","EURJPY","EURCHF",FALSE,-0.0873159899969732,0.449624452538222,-0.0896363134574929,0.189916165300434,-2.06791647640184,-1.84504523424819,2011-08-22,2011-11-22,66,65,-0.00132296954540868,0.501886619992433,0.834948348661403,0.511979399649068,-0.0054445839381925
"76","CADGBP/EURGBP","GBPCAD","EURGBP","EURCAD",TRUE,1.3175696567401,0.359329792015547,1.06829972168117,0.15,1.55861330301512,1.10298814296479,2011-08-22,2011-11-22,66,65,0.0199631766172743,0.517312032420412,0.412699130541017,0.514141944484673,0.203975794587943
"761","JPYCHF/EURCHF","CHFJPY","EURCHF","EURJPY",TRUE,0.0438840560466947,0.51282640872458,0.059154788045543,0.249376123683301,1.46069740772167,1.34727972860304,2011-08-26,2011-11-26,65,65,0,0.807118687243692,0.290115869042653,0.799164797732907,0.0125656899115617
"77","GBPEUR/AUDEUR","EURGBP","EURAUD","GBPAUD",FALSE,-0.0106489815794813,0.363237226932221,-0.00863430938876864,0.15,-1.77577631981564,-0.744070329575937,2011-08-26,2011-11-26,65,65,0,0.220566731263735,0.387362451377049,0.223132819265478,0.00149196925644728
"762","CHFAUD/CADAUD","AUDCHF","AUDCAD","CADCHF",FALSE,2.34917264283346,0.313095009033019,2.24561216390603,0.176844495269421,1.72830724561189,1.2399340144975,2011-09-01,2011-12-01,65,65,0,0.219383445810957,0.390425744441122,0.222014865789883,-0.213962980812128
"731","CHFUSD/CADUSD","USDCHF","USDCAD","CADCHF",FALSE,-0.450898953388523,0.526732808419258,-0.494399950796489,0.202848088712549,-2.52261128023997,-3.470504542879,2011-09-07,2011-12-07,65,65,0,0.662317386213891,0.570205510913983,0.660900280440047,-0.0604959727129576
"741","CHFUSD/EURUSD","USDCHF","EURUSD","EURCHF",TRUE,-0.325837415117126,0.818731407002349,-0.364016472018337,0.206676840040561,-3.01874447251541,-3.79126324495005,2011-09-07,2011-12-07,65,65,0,0.894726676476505,0.779636567688669,0.89295605941823,-0.0241851688811578
"751","JPYCHF/GBPCHF","CHFJPY","GBPCHF","GBPJPY",TRUE,0.982379258831435,0.528206723705816,1.30183584093614,0.245159523074288,1.71690885865911,1.95484725781401,2011-09-07,2011-12-07,65,65,0,0.635120098485566,0.626458633172833,0.634986845173062,0.104898576584923
"763","JPYCHF/EURCHF","CHFJPY","EURCHF","EURJPY",TRUE,0.65157590240135,0.246876624029172,0.915614024322556,0.259967555392088,2.55949439517459,2.8999907471995,2011-09-07,2011-12-07,65,65,0,0.463896730278061,0.307116131476745,0.461484721065733,0.139833464489234
"771","JPYCHF/CADCHF","CHFJPY","CADCHF","CADJPY",TRUE,0.861673218754447,0.455935357806394,1.29255830031001,0.277510406906931,1.69322102500005,1.92150691876381,2011-09-07,2011-12-07,65,65,0,0.379325451429321,0.525522182325456,0.381574631904646,-0.064074646036676
"78","USDCHF/GBPCHF","USDCHF","GBPCHF","GBPUSD",FALSE,1.64461092206708,0.637315327573385,1.45290905094844,0.163435722588797,1.93884562710272,2.42462719534614,2011-09-07,2011-12-07,65,65,0,0.79435366247009,0.700317235478865,0.792906948208687,0.255887678678936
"79","USDCHF/EURCHF","USDCHF","EURCHF","EURUSD",FALSE,2.02825865960177,0.387034273853854,2,0.182422492441199,2.72423218410028,3.6951569248755,2011-09-07,2011-12-07,65,65,0,0.388741183432202,0.395169790105721,0.388840085073333,0.00366265224351517
"80","USDCHF/AUDCHF","USDCHF","AUDCHF","AUDUSD",FALSE,1.0064859736098,0.532684715536212,1.20848011418233,0.222128104102526,1.59170501946565,2.05012338519185,2011-09-07,2011-12-07,65,65,0,0.0183123610395049,0.373408554792827,0.0237753794049407,-0.512210108655201
"81","GBPCHF/EURCHF","GBPCHF","EURCHF","EURGBP",FALSE,2.07107372750483,0.420938010042311,2,0.178651293329748,2.78932352583775,3.84205169061783,2011-09-07,2011-12-07,65,65,0,0.498050175983535,0.653957484603404,0.500448749962302,0.164672604502764
"82","GBPCHF/AUDCHF","GBPCHF","AUDCHF","GBPAUD",FALSE,1.81654824155447,0.550178623533746,1.6394790378079,0.16696700646657,2.13426433790068,2.9969555557173,2011-09-07,2011-12-07,65,65,0,0.393198882678181,0.521749800961491,0.395176589113309,-0.281568673063811
"83","GBPCHF/CADCHF","GBPCHF","CADCHF","GBPCAD",FALSE,1.01714938339091,0.608371824436063,1.17583299474427,0.213861510983279,1.55217552412763,2.04872539534392,2011-09-07,2011-12-07,65,65,0,0.583009667391615,0.661665125546966,0.584219751363236,-0.0245662662336383
"84","EURCHF/AUDCHF","EURCHF","AUDCHF","EURAUD",FALSE,2.38525650671267,0.499567277847251,2,0.155119585234852,2.7268780175512,3.53834611902946,2011-09-07,2011-12-07,65,65,0,0.443867899769294,0.565002225448444,0.445731504779743,-0.12841212800318
"85","EURCHF/CADCHF","EURCHF","CADCHF","EURCAD",FALSE,1.99822772668188,0.452131697286722,1.84742757376099,0.171038614159013,2.75484097706044,3.72806779256424,2011-09-07,2011-12-07,65,65,0,0.54623077216799,0.597552167808143,0.547020332100916,0.189609101032713
"86","USDJPY/CHFJPY","USDJPY","CHFJPY","USDCHF",FALSE,-2.80544900806142,0.346876093145111,-2.77222696317301,0.182809235424813,-2.51438270695883,-2.41500324340295,2011-09-07,2011-12-07,65,65,0,0.320701455965765,0.298476719087265,0.320359536936865,0.07439084631163
"87","CHFJPY/EURJPY","CHFJPY","EURJPY","EURCHF",FALSE,-0.182638555680815,0.834944240250347,-0.207949021554806,0.210637720191303,-4.05954350076775,-4.4337080516922,2011-09-07,2011-12-07,65,65,0,0.896914298584992,0.790359289108208,0.895274990746887,-0.0110187211338278
"88","CHFJPY/CADJPY","CHFJPY","CADJPY","CADCHF",FALSE,-0.822360574406721,0.625304610611896,-0.941232451298942,0.211741672581916,-3.60729029696645,-3.95900213076845,2011-09-07,2011-12-07,65,65,0,0.692881327383689,0.612316057792916,0.691641861697677,-0.0545531399074662
"89","GBPJPY/CADJPY","GBPJPY","CADJPY","GBPCAD",FALSE,-1.31241012136281,0.689841002286299,-1.06411631461849,0.15,-1.60066103376363,-0.624988988367955,2011-09-07,2011-12-07,65,65,0,0.736986063107729,0.69689794344569,0.736369322805236,-0.061064238779066
"90","USDGBP/JPYGBP","GBPUSD","GBPJPY","USDJPY",FALSE,-3.64586427753408,0.638288281852049,-2.95610617097358,0.15,-2.2363479760724,-2.03996518112249,2011-09-07,2011-12-07,65,65,0,0.736332251695535,0.684641768845153,0.735537013497837,-0.354555676742876
"91","USDGBP/AUDGBP","GBPUSD","GBPAUD","AUDUSD",FALSE,-1.5210148893791,0.263855516457245,-1.26150208893125,0.153435635694236,-1.72322553230764,-2.06861563881765,2011-09-07,2011-12-07,65,65,0,-0.517990337499565,0.0550227972944726,-0.509174750810426,1.17579054645483
"92","CHFGBP/CADGBP","GBPCHF","GBPCAD","CADCHF",FALSE,-0.859427260485148,0.282985320532371,-0.866024436770417,0.186420105771471,-2.1686582805902,-2.4284881478069,2011-09-07,2011-12-07,65,65,0,0.360639535394423,0.332907111239448,0.360212882715115,-0.0663714722006626
"93","CHFGBP/EURGBP","GBPCHF","EURGBP","EURCHF",TRUE,-1.32854692830602,0.683755132069203,-1.70649399916032,0.23762908416581,-2.88896199985245,-3.0860904313364,2011-09-07,2011-12-07,65,65,0,0.785034578719197,0.585563563902178,0.781965793875858,-0.130477473070133
"94","CHFEUR/CADEUR","EURCHF","EURCAD","CADCHF",FALSE,-0.443042661517732,0.201156926364931,-0.543677303010242,0.227021706470291,-1.41598413011864,-1.01242876258064,2011-09-07,2011-12-07,65,65,0,0.0140216542083352,0.212234770846562,0.0170710867720002,0.0815578803209782
"95","GBPEUR/AUDEUR","EURGBP","EURAUD","GBPAUD",FALSE,-0.428761749266613,0.375284457148171,-0.347644661567524,0.15,-2.20734980408385,-1.20844958344729,2011-09-07,2011-12-07,65,65,0,0.229958059855582,0.278464865819209,0.230704318408868,0.0619904331950732
"96","GBPEUR/CADEUR","EURGBP","EURCAD","GBPCAD",FALSE,-1.28620604409539,0.503114787734796,-1.22994287628176,0.176907450526062,-1.77292321266608,-0.878284374634889,2011-09-07,2011-12-07,65,65,0,0.428683028641514,0.473543635350921,0.429373191821659,0.0948468863647161
